-3.890105958576798972e+00 1.349524779914914596e+00 -3.311553610438037198e-01
-3.889261406313150982e+00 1.349399524018391805e+00 -3.311932627903363402e-01
-3.888407098307751220e+00 1.349271337036652030e+00 -3.312312820236384403e-01
-3.887543019790032695e+00 1.349140186402828068e+00 -3.312694080269570351e-01
-3.886669155980932988e+00 1.349006039596942319e+00 -3.313076270811670665e-01
-3.885785492092772131e+00 1.348868864149137314e+00 -3.313459438392912237e-01
-3.884892013332115202e+00 1.348728627623873022e+00 -3.313843487622839534e-01
-3.883988704898176270e+00 1.348585297632648894e+00 -3.314228425211549478e-01
-3.883075551984658258e+00 1.348438841825157164e+00 -3.314614045157330824e-01
-3.882152539777016020e+00 1.348289227909059473e+00 -3.315000448720374915e-01
-3.881219653457327556e+00 1.348136423622191105e+00 -3.315387445606277073e-01
-3.880276878200346946e+00 1.347980396759806965e+00 -3.315775145753370734e-01
-3.879324199178504351e+00 1.347821115146814686e+00 -3.316163265130979143e-01
-3.878361601556000959e+00 1.347658546675444047e+00 -3.316551861486996544e-01
-3.877389070494553280e+00 1.347492659273203053e+00 -3.316940962473833299e-01
-3.876406591153463754e+00 1.347323420905695901e+00 -3.317330463089419035e-01
-3.875414148687795102e+00 1.347150799589850179e+00 -3.317720118238842164e-01
-3.874411728246100139e+00 1.346974763408572695e+00 -3.318110025891526926e-01
-3.873399314976790908e+00 1.346795280477082635e+00 -3.318500251390510414e-01
-3.872376894028185745e+00 1.346612318945940023e+00 -3.318890558045692885e-01
-3.871344450543376947e+00 1.346425847032188594e+00 -3.319280766097158497e-01
-3.870301969661380070e+00 1.346235833014533201e+00 -3.319671154329910112e-01
-3.869249436526279950e+00 1.346042245185794073e+00 -3.320061462919228212e-01
-3.868186836277496266e+00 1.345845051909225321e+00 -3.320451667172075738e-01
-3.867114154054575259e+00 1.345644221594489265e+00 -3.320841716240159891e-01
-3.866031374997019210e+00 1.345439722700731311e+00 -3.321231494851993871e-01
-3.864938484243411132e+00 1.345231523744031543e+00 -3.321620936074389241e-01
-3.863835466932687535e+00 1.345019593292644755e+00 -3.322010146148577925e-01
-3.862722308208310196e+00 1.344803899948072257e+00 -3.322398982594081951e-01
-3.861598993213407827e+00 1.344584412372751281e+00 -3.322787237161449747e-01
-3.860465507089455350e+00 1.344361099298278406e+00 -3.323175010766066251e-01
-3.859321834983561850e+00 1.344133929491000634e+00 -3.323562319324837588e-01
-3.858167962047172050e+00 1.343902871761537110e+00 -3.323948867458317857e-01
-3.857003873429224683e+00 1.343667895001185331e+00 -3.324334895424085334e-01
-3.855829554289009309e+00 1.343428968120324418e+00 -3.324720090843187870e-01
-3.854644989783535536e+00 1.343186060113162661e+00 -3.325104432202155014e-01
-3.853450165074704170e+00 1.342939140024450140e+00 -3.325487882175588439e-01
-3.852245065329281903e+00 1.342688176951558843e+00 -3.325870481479091256e-01
-3.851029675721425960e+00 1.342433140035263373e+00 -3.326252097743616631e-01
-3.849803981428729482e+00 1.342173998480940433e+00 -3.326632746476824720e-01
-3.848567967636351117e+00 1.341910721540972240e+00 -3.327012285634785571e-01
-3.847321619533331738e+00 1.341643278534555783e+00 -3.327390579476270371e-01
-3.846064922313005674e+00 1.341371638847699055e+00 -3.327767770624148191e-01
-3.844797861180968113e+00 1.341095771898597189e+00 -3.328143777301968975e-01
-3.843520421349598148e+00 1.340815647165940927e+00 -3.328518340443745727e-01
-3.842232588033281715e+00 1.340531234212358758e+00 -3.328891485087280833e-01
-3.840934346456648107e+00 1.340242502648747003e+00 -3.329263275467662653e-01
-3.839625681856311701e+00 1.339949422129138146e+00 -3.329633517035195389e-01
-3.838306579473774516e+00 1.339651962384748929e+00 -3.330002354931013153e-01
-3.836977024565860983e+00 1.339350093179740409e+00 -3.330369566706353757e-01
-3.835637002394170381e+00 1.339043784360141265e+00 -3.330734973912035657e-01
-3.834286498226562312e+00 1.338733005849096491e+00 -3.331098695796850806e-01
-3.832925497346675314e+00 1.338417727607148500e+00 -3.331460843573657571e-01
-3.831553985054465095e+00 1.338097919632971866e+00 -3.331820912109661470e-01
-3.830171946646823589e+00 1.337773552048414638e+00 -3.332179195431499985e-01
-3.828779367443642112e+00 1.337444594989444235e+00 -3.332535685655613200e-01
-3.827376232778752385e+00 1.337111018647424876e+00 -3.332890062830032307e-01
-3.825962527989674289e+00 1.336772793313557361e+00 -3.333242311733906615e-01
-3.824538238428027981e+00 1.336429889337056309e+00 -3.333592459980466716e-01
-3.823103349461554501e+00 1.336082277119205131e+00 -3.333940510023326587e-01
-3.821657846473766273e+00 1.335729927116998894e+00 -3.334286296123287197e-01
-3.820201714858479924e+00 1.335372809867854560e+00 -3.334629932114747120e-01
-3.818734940030130254e+00 1.335010895949478194e+00 -3.334971035511157811e-01
-3.817257507406210060e+00 1.334644156053017117e+00 -3.335309772744724510e-01
-3.815769402427570789e+00 1.334272560903137617e+00 -3.335646097485422401e-01
-3.814270610551294904e+00 1.333896081289342117e+00 -3.335980052021341735e-01
-3.812761117254555465e+00 1.333514688052980235e+00 -3.336311303229047565e-01
-3.811240908020497198e+00 1.333128352144406392e+00 -3.336640009671344442e-01
-3.809709968357534837e+00 1.332737044549371586e+00 -3.336966057900522253e-01
-3.808168283789331365e+00 1.332340736330512643e+00 -3.337289247028630834e-01
-3.806615839851555716e+00 1.331939398641690309e+00 -3.337609582335754888e-01
-3.805052622100308035e+00 1.331533002696715595e+00 -3.337927243158692048e-01
-3.803478616119984057e+00 1.331121519742026305e+00 -3.338242025828440651e-01
-3.801893807508207157e+00 1.330704921116864003e+00 -3.338553822430475049e-01
-3.800298181879971260e+00 1.330283178239153541e+00 -3.338862603234318271e-01
-3.798691724871210429e+00 1.329856262593631211e+00 -3.339168342089326447e-01
-3.797074422139379291e+00 1.329424145731615381e+00 -3.339470893275596208e-01
-3.795446259358674634e+00 1.328986799290855059e+00 -3.339770225518645663e-01
-3.793807222225230369e+00 1.328544194977564263e+00 -3.340066395749516359e-01
-3.792157296461654337e+00 1.328096304552191631e+00 -3.340359159071095707e-01
-3.790496467803909475e+00 1.327643099879505240e+00 -3.340648678201394439e-01
-3.788824722020123659e+00 1.327184552861649047e+00 -3.340934910302341687e-01
-3.787142044901910420e+00 1.326720635472242726e+00 -3.341217503343032469e-01
-3.785448422250182077e+00 1.326251319809274465e+00 -3.341496609506102722e-01
-3.783743839898879191e+00 1.325776578010852802e+00 -3.341772239313308690e-01
-3.782028283709092609e+00 1.325296382279056218e+00 -3.342044115292179263e-01
-3.780301739555558260e+00 1.324810704929900051e+00 -3.342312492284155168e-01
-3.778564193352713652e+00 1.324319518302215171e+00 -3.342576826209359697e-01
-3.776815631015862706e+00 1.323822794896534427e+00 -3.342837563090696462e-01
-3.775056038510510970e+00 1.323320507203378460e+00 -3.343094313283396235e-01
-3.773285401811253159e+00 1.322812627849446088e+00 -3.343347399324732572e-01
-3.771503706938230671e+00 1.322299129472623402e+00 -3.343596456178624110e-01
-3.769710939922397586e+00 1.321779984844128952e+00 -3.343841438623064155e-01
-3.767907086822078533e+00 1.321255166812801418e+00 -3.344082193708167727e-01
-3.766092133717589441e+00 1.320724648325083406e+00 -3.344318966914270885e-01
-3.764266066732930405e+00 1.320188402353067003e+00 -3.344551471433964696e-01
-3.762428872007767211e+00 1.319646401991370066e+00 -3.344779793465788020e-01
-3.760580535717763961e+00 1.319098620389645093e+00 -3.345003676790147540e-01
-3.758721044056485550e+00 1.318545030816165253e+00 -3.345223516827375843e-01
-3.756850383271888472e+00 1.317985606537178001e+00 -3.345438581353051832e-01
-3.754968539603795286e+00 1.317420321027743535e+00 -3.345649263865111966e-01
-3.753075499347110711e+00 1.316849147761959937e+00 -3.345855644349184366e-01
-3.751171248835222904e+00 1.316272060271046707e+00 -3.346057486071217224e-01
-3.749255774422163956e+00 1.315689032204047537e+00 -3.346254375816456461e-01
-3.747329062471927763e+00 1.315100037363296170e+00 -3.346446616837583377e-01
-3.745391099400788182e+00 1.314505049567558981e+00 -3.346634379137793380e-01
-3.743441871670498688e+00 1.313904042676764528e+00 -3.346816953886179169e-01
-3.741481365735781495e+00 1.313296990764002858e+00 -3.346994831236714818e-01
-3.739509568116825999e+00 1.312683867882368904e+00 -3.347167703077991718e-01
-3.737526465351464378e+00 1.312064648221240581e+00 -3.347335775807694924e-01
-3.735532044027201515e+00 1.311439306005201866e+00 -3.347498857009900686e-01
-3.733526290756925103e+00 1.310807815573397983e+00 -3.347656742194450308e-01
-3.731509192178077416e+00 1.310170151383215797e+00 -3.347809261960464911e-01
-3.729480734954864651e+00 1.309526288004340788e+00 -3.347956723223124986e-01
-3.727440905809483063e+00 1.308876200022402125e+00 -3.348099121875888762e-01
-3.725389691503141698e+00 1.308219862101604791e+00 -3.348236098903518698e-01
-3.723327078812907143e+00 1.307557249058332483e+00 -3.348367832993824900e-01
-3.721253054567111196e+00 1.306888335751499541e+00 -3.348493674407415077e-01
-3.719167605590323333e+00 1.306213097254953492e+00 -3.348614228874857157e-01
-3.717070718787955474e+00 1.305531508597100210e+00 -3.348729440222220077e-01
-3.714962381102797195e+00 1.304843544897819063e+00 -3.348838741846251188e-01
-3.712842579479713745e+00 1.304149181477224806e+00 -3.348942768828045424e-01
-3.710711300949240066e+00 1.303448393602250954e+00 -3.349041057544264177e-01
-3.708568532551582919e+00 1.302741156719493532e+00 -3.349133332063995994e-01
-3.706414261349469275e+00 1.302027446417419299e+00 -3.349219703287480976e-01
-3.704248474455794859e+00 1.301307238343993866e+00 -3.349300576861907741e-01
-3.702071159055988048e+00 1.300580508142081593e+00 -3.349375340733389272e-01
-3.699882302334647211e+00 1.299847231670782310e+00 -3.349443969346947436e-01
-3.697681891517992536e+00 1.299107384879594651e+00 -3.349506380631293578e-01
-3.695469913870005119e+00 1.298360943821157631e+00 -3.349562948661788386e-01
-3.693246356727289736e+00 1.297607884550222801e+00 -3.349613425901520891e-01
-3.691011207453109400e+00 1.296848183261070986e+00 -3.349657534631754752e-01
-3.688764453434789203e+00 1.296081816295804767e+00 -3.349695201998719729e-01
-3.686506082099380244e+00 1.295308760099618040e+00 -3.349726773454028139e-01
-3.684236080946644343e+00 1.294528991126215667e+00 -3.349751997349825761e-01
-3.681954437503617505e+00 1.293742485972825262e+00 -3.349770514644159203e-01
-3.679661139315747675e+00 1.292949221406354265e+00 -3.349782806617233044e-01
-3.677356174013743484e+00 1.292149174171494552e+00 -3.349788142404653279e-01
-3.675039529217485779e+00 1.291342321269736138e+00 -3.349786904908949037e-01
-3.672711192625056409e+00 1.290528639703382385e+00 -3.349779362251751325e-01
-3.670371152005116322e+00 1.289708106500754070e+00 -3.349764930793543982e-01
-3.668019395127499305e+00 1.288880698915755740e+00 -3.349743512680751212e-01
-3.665655909802412626e+00 1.288046394316087584e+00 -3.349715453754152361e-01
-3.663280683918064717e+00 1.287205170078480565e+00 -3.349680266357913383e-01
-3.660893705371318418e+00 1.286357003786420039e+00 -3.349638164120396500e-01
-3.658494962127032402e+00 1.285501873064463174e+00 -3.349588815680737408e-01
-3.656084442172017113e+00 1.284639755708794295e+00 -3.349532625624557780e-01
-3.653662133578854831e+00 1.283770629510585515e+00 -3.349469282893770550e-01
-3.651228024444730380e+00 1.282894472428558919e+00 -3.349398846763140813e-01
-3.648782102923762594e+00 1.282011262500193816e+00 -3.349320701292093916e-01
-3.646324357167254337e+00 1.281120978007768807e+00 -3.349235625568769414e-01
-3.643854775447807892e+00 1.280223597136708857e+00 -3.349143000050107677e-01
-3.641373346035475578e+00 1.279319098319376291e+00 -3.349043043167664879e-01
-3.638880057273022661e+00 1.278407460029344245e+00 -3.348935474470087770e-01
-3.636374897530954442e+00 1.277488660905630846e+00 -3.348820354517410558e-01
-3.633857855238941337e+00 1.276562679668491462e+00 -3.348697462743225328e-01
-3.631328918860200705e+00 1.275629495190470752e+00 -3.348567079183734085e-01
-3.628788076938421536e+00 1.274689086370315083e+00 -3.348428883877633266e-01
-3.626235318042151157e+00 1.273741432285114161e+00 -3.348282825657020734e-01
-3.623670630790020830e+00 1.272786512123126990e+00 -3.348129212350847705e-01
-3.621094003885644508e+00 1.271824305091691976e+00 -3.347967260254053889e-01
-3.618505426013143733e+00 1.270854790698878078e+00 -3.347797316304558235e-01
-3.615904885945815828e+00 1.269877948463230322e+00 -3.347619719901654411e-01
-3.613292372546979436e+00 1.268893757914116627e+00 -3.347433894471089078e-01
-3.610667874680483891e+00 1.267902198830985760e+00 -3.347239679397460699e-01
-3.608031381251067149e+00 1.266903251136844766e+00 -3.347037309183344411e-01
-3.605382881244267423e+00 1.265896894794499961e+00 -3.346826739920588101e-01
-3.602722363699403907e+00 1.264883109879668233e+00 -3.346608014768193695e-01
-3.600049817718778300e+00 1.263861876558177055e+00 -3.346380732185900708e-01
-3.597365232422505610e+00 1.262833175205666070e+00 -3.346144833556894405e-01
-3.594668596983001674e+00 1.261796986317255120e+00 -3.345900450369121981e-01
-3.591959900645362413e+00 1.260753290456541498e+00 -3.345647355338073892e-01
-3.589239132690490663e+00 1.259702068352744231e+00 -3.345385759829861971e-01
-3.586506282481384478e+00 1.258643300781955965e+00 -3.345115547700639458e-01
-3.583761339429655468e+00 1.257576968656361593e+00 -3.344836609131545679e-01
-3.581004292996067484e+00 1.256503053023294347e+00 -3.344548791195790516e-01
-3.578235132685930520e+00 1.255421535078091066e+00 -3.344252003564373021e-01
-3.575453848055847317e+00 1.254332396147727735e+00 -3.343946035080893053e-01
-3.572660428700705992e+00 1.253235617725272810e+00 -3.343631414408291813e-01
-3.569854864335387568e+00 1.252131181263348658e+00 -3.343307621244058780e-01
-3.567037144680120786e+00 1.251019068467540851e+00 -3.342974702072341597e-01
-3.564207259523011651e+00 1.249899261138911921e+00 -3.342632504474256083e-01
-3.561365198697798551e+00 1.248771741230480181e+00 -3.342281136564912991e-01
-3.558510952113520531e+00 1.247636490773866180e+00 -3.341920138498854498e-01
-3.555644509690139010e+00 1.246493492041838680e+00 -3.341549702199543836e-01
-3.552765861432785499e+00 1.245342727362959812e+00 -3.341170125780031364e-01
-3.549874997445535030e+00 1.244184179089983466e+00 -3.340781331441624591e-01
-3.546971907888925468e+00 1.243017829707838473e+00 -3.340382564075382033e-01
-3.544056582900428687e+00 1.241843662032132034e+00 -3.339974067509788869e-01
-3.541129012710692248e+00 1.240661658920620525e+00 -3.339556258757698237e-01
-3.538189187665163438e+00 1.239471803221104507e+00 -3.339128195429864610e-01
-3.535237098062944838e+00 1.238274078171292203e+00 -3.338690437822666168e-01
-3.532272734335714315e+00 1.237068466958028523e+00 -3.338242768530210736e-01
-3.529296086955316714e+00 1.235854952946092933e+00 -3.337785513582757768e-01
-3.526307146500070377e+00 1.234633519517034594e+00 -3.337317750696794927e-01
-3.523305903502368608e+00 1.233404150442731328e+00 -3.336839909781289526e-01
-3.520292348613984768e+00 1.232166829482608694e+00 -3.336352005892355144e-01
-3.517266472556294765e+00 1.230921540507085465e+00 -3.335854351323156997e-01
-3.514228266157888303e+00 1.229668267407288074e+00 -3.335345638891326070e-01
-3.511177720151307469e+00 1.228406994588190804e+00 -3.334827061944007909e-01
-3.508114825487069766e+00 1.227137706209037837e+00 -3.334298233886997531e-01
-3.505039573136004449e+00 1.225860386663683466e+00 -3.333758582401735171e-01
-3.501951954064295602e+00 1.224575020640394252e+00 -3.333208153272274044e-01
-3.498851959312262672e+00 1.223281592933318285e+00 -3.332647523839156745e-01
-3.495739580063960350e+00 1.221980088276600540e+00 -3.332075853723357461e-01
-3.492614807463621407e+00 1.220670491784876521e+00 -3.331493923363667009e-01
-3.489477632827016507e+00 1.219352788448901936e+00 -3.330900975117607188e-01
-3.486328047440646838e+00 1.218026963616771097e+00 -3.330296852447409139e-01
-3.483166042639620485e+00 1.216693002807828217e+00 -3.329682012968682159e-01
-3.479991609889908855e+00 1.215350891518349075e+00 -3.329056450521814536e-01
-3.476804740728008269e+00 1.214000615367416547e+00 -3.328419300632295963e-01
-3.473605426644486460e+00 1.212642160372093159e+00 -3.327771189802310459e-01
-3.470393659285365917e+00 1.211275512472784976e+00 -3.327112108167959437e-01
-3.467169430367054606e+00 1.209900657735459850e+00 -3.326441188512774816e-01
-3.463932731558061917e+00 1.208517582629698328e+00 -3.325759376433981562e-01
-3.460683554729078182e+00 1.207126273443852149e+00 -3.325066115007003775e-01
-3.457421891745889653e+00 1.205726716770680440e+00 -3.324361346243730475e-01
-3.454147734538275838e+00 1.204318899347157190e+00 -3.323644898322605790e-01
-3.450861075083865970e+00 1.202902808092411568e+00 -3.322916901494641362e-01
-3.447561905450954534e+00 1.201478430009074172e+00 -3.322177082310507901e-01
-3.444250217741675613e+00 1.200045752316650338e+00 -3.321425668574609080e-01
-3.440926004163692653e+00 1.198604762286340941e+00 -3.320662284932134889e-01
-3.437589256943640592e+00 1.197155447441378362e+00 -3.319887054616551536e-01
-3.434239968399137588e+00 1.195697795392125284e+00 -3.319099729465082027e-01
-3.430878130884695842e+00 1.194231793960371935e+00 -3.318300690835806477e-01
-3.427503736884516705e+00 1.192757430968355736e+00 -3.317489083014757978e-01
-3.424116778830473606e+00 1.191274694656269117e+00 -3.316665559071950153e-01
-3.420717249324685572e+00 1.189783573173546660e+00 -3.315829692895461700e-01
-3.417305140980028355e+00 1.188284054943984813e+00 -3.314981554139523889e-01
-3.413880446493716025e+00 1.186776128498203242e+00 -3.314121159832225105e-01
-3.410443158640161343e+00 1.185259782491682401e+00 -3.313248389008030537e-01
-3.406993270250131545e+00 1.183735005752637903e+00 -3.312362450428264493e-01
-3.403530774107560664e+00 1.182201787515151814e+00 -3.311464542684459111e-01
-3.400055663254464733e+00 1.180660116731513609e+00 -3.310553255477188261e-01
-3.396567930590703277e+00 1.179109982976606741e+00 -3.309629605860365253e-01
-3.393067569247950832e+00 1.177551375604992678e+00 -3.308693197406559761e-01
-3.389554572372100338e+00 1.175984284242559186e+00 -3.307743848732618841e-01
-3.386028933156072895e+00 1.174408698712978705e+00 -3.306781600139231947e-01
-3.382490644874355912e+00 1.172824608960341797e+00 -3.305806367249169986e-01
-3.378939700863671458e+00 1.171232005093619577e+00 -3.304817578028241831e-01
-3.375376094444836994e+00 1.169630877561321780e+00 -3.303815593571277076e-01
-3.371799819071250148e+00 1.168021216820500863e+00 -3.302800531817461360e-01
-3.368210868291527049e+00 1.166403013422232959e+00 -3.301772259997675651e-01
-3.364609235709167923e+00 1.164776258101390960e+00 -3.300730259068684336e-01
-3.360994914919339216e+00 1.163140941917347071e+00 -3.299675310873986245e-01
-3.357367899720938187e+00 1.161497055784603383e+00 -3.298606063313599401e-01
-3.353728183766649273e+00 1.159844591246193879e+00 -3.297523373170220817e-01
-3.350075760925740997e+00 1.158183539673578677e+00 -3.296427093642306794e-01
-3.346410625119681903e+00 1.156513892630138152e+00 -3.295317311316279252e-01
-3.342732770360879790e+00 1.154835641786253531e+00 -3.294192885168730767e-01
-3.339042190546076760e+00 1.153148779372607846e+00 -3.293055032539924931e-01
-3.335338879852964844e+00 1.151453297312367674e+00 -3.291902997296006217e-01
-3.331622832408173807e+00 1.149749187948676532e+00 -3.290736647978180773e-01
-3.327894042391981166e+00 1.148036443815797281e+00 -3.289556074698969379e-01
-3.324152504076524739e+00 1.146315057556890782e+00 -3.288361744305201562e-01
-3.320398211891595786e+00 1.144585021782021039e+00 -3.287152520431761982e-01
-3.316631160147104573e+00 1.142846329670140326e+00 -3.285928779680082901e-01
-3.312851343293981454e+00 1.141098974402972033e+00 -3.284691042740514044e-01
-3.309058755951310715e+00 1.139342949108293590e+00 -3.283438708947336582e-01
-3.305253392710612026e+00 1.137578247284583455e+00 -3.282171162131833908e-01
-3.301435248130659250e+00 1.135804862810348315e+00 -3.280889034113674274e-01
-3.297604316958594239e+00 1.134022789469146364e+00 -3.279592234259525174e-01
-3.293760594002785425e+00 1.132232021224008678e+00 -3.278280427887762527e-01
-3.289904074088680019e+00 1.130432552312252037e+00 -3.276953207473031204e-01
-3.286034752044757479e+00 1.128624377275556867e+00 -3.275611774741152837e-01
-3.282152622994003899e+00 1.126807490336966699e+00 -3.274254570984713175e-01
-3.278257681854069183e+00 1.124981886470675319e+00 -3.272882271109640029e-01
-3.274349923742002400e+00 1.123147560537226086e+00 -3.271494556400003639e-01
-3.270429343793747279e+00 1.121304507669838912e+00 -3.270091420832431650e-01
-3.266495937220762258e+00 1.119452723153006479e+00 -3.268672580705285213e-01
-3.262549699258825431e+00 1.117592202532302181e+00 -3.267238649990414912e-01
-3.258590625335313185e+00 1.115722941260333556e+00 -3.265788571173451338e-01
-3.254618710757222644e+00 1.113844935357909183e+00 -3.264322966852409302e-01
-3.250633951025091228e+00 1.111958180749976099e+00 -3.262841309556817615e-01
-3.246636341617216814e+00 1.110062673722330029e+00 -3.261344122502605747e-01
